,X,grid_id,species,distance_bin,n,ID,lat,lon,ele,grid_name,date,start_time,TOD,observers,hab_main
2206,2206,GN.10,Siberian stonechat,200.500m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2207,2207,GN.10,Indian bushlark,25.50m,3,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2208,2208,GN.10,Black drongo,50.100m,2,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2209,2209,GN.10,Syke's lark,50.100m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2210,2210,GN.10,Short toed lark,50.100m,2,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2211,2211,GN.10,Ashy crowned sparrow lark,100.200m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2212,2212,GN.10,Bay backed shrike ,50.100m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2213,2213,GN.10,Tawny pipit,25.50m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2214,2214,GN.2,Steppe eagle,200.500m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2215,2215,GN.2,Eurasian collared dove,200.500m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2216,2216,GN.2,Black drongo,100.200m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2217,2217,GN.2,Indian robin,100.200m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2218,2218,GN.2,Tawny pipit,50.100m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2219,2219,GN.2,Indian bushlark,200.500m,1,323,18.23495901,74.24091303,663.756775,Gnew1,15-01-23,7:45,morning,"TB, JK",grass
2220,2220,GN.3,Eurasian collared dove,100.200m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2221,2221,GN.3,Tawny pipit,25.50m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2222,2222,GN.3,Tawny pipit,50.100m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2223,2223,GN.3,Striolated bunting,25.50m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2224,2224,GN.3,Black drongo,50.100m,2,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2225,2225,GN.3,Black drongo,200.500m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2226,2226,GN.3,Indian robin,50.100m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2227,2227,GN.3,Laughing dove,50.100m,2,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2228,2228,GN.3,Red vented bulbul,25.50m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2229,2229,GN.3,Red vented bulbul,50.100m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2230,2230,GN.3,Great grey shrike,50.100m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2231,2231,GN.3,Blyth's reed warbler,25.50m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2232,2232,GN.3,Blyth's reed warbler,50.100m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2233,2233,GN.3,Purple sunbird,25.50m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2234,2234,GN.3,Bay backed shrike ,100.200m,1,324,18.23450698,74.23808397,648.69928,Gnew1,15-01-23,7:57,morning,"TB, JK",grass
2235,2235,GN.4,Great grey shrike,25.50m,2,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2236,2236,GN.4,Indian peafowl,200.500m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2237,2237,GN.4,Grey francolin,200.500m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2238,2238,GN.4,Eurasian collared dove,100.200m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2239,2239,GN.4,Red rumped swallow,25.50m,20,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2240,2240,GN.4,Red rumped swallow,50.100m,20,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2241,2241,GN.4,Indian bushlark,50.100m,2,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2242,2242,GN.4,Black drongo,50.100m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2243,2243,GN.4,Black drongo,100.200m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2244,2244,GN.4,Red vented bulbul,50.100m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2245,2245,GN.4,Grey necked bunting,25.50m,1,325,18.23215401,74.23649099,661.054199,Gnew1,15-01-23,8:10,morning,"TB, JK",grass
2246,2246,GN.5,Large billed crow,50.100m,2,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2247,2247,GN.5,Long tailed shrike,50.100m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2248,2248,GN.5,Booted warbler,50.100m,3,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2249,2249,GN.5,Indian bushlark,50.100m,2,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2250,2250,GN.5,Indian robin,50.100m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2251,2251,GN.5,Indian robin,200.500m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2252,2252,GN.5,Tawny pipit,25.50m,3,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2253,2253,GN.5,Tawny pipit,50.100m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2254,2254,GN.5,Eurasian collared dove,100.200m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2255,2255,GN.5,Black drongo,100.200m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2256,2256,GN.5,Red rumped swallow,50.100m,5,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2257,2257,GN.5,Grey necked bunting,50.100m,1,326,18.22902597,74.23658,650.967163,Gnew1,15-01-23,8:24,morning,"TB, JK",grass
2258,2258,GN.6,Indian bushlark,50.100m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2259,2259,GN.6,Chestnut bellied sandgrouse,25.50m,4,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2260,2260,GN.6,Black drongo,50.100m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2261,2261,GN.6,Red rumped swallow,50.100m,3,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2262,2262,GN.6,Red vented bulbul,50.100m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2263,2263,GN.6,Booted warbler,25.50m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2264,2264,GN.6,Booted warbler,50.100m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2265,2265,GN.6,Tawny pipit,50.100m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2266,2266,GN.6,Ashy crowned sparrow lark,100.200m,1,327,18.22672396,74.238506,651.447388,Gnew1,15-01-23,8:35,morning,"TB, JK",grass
2267,2267,GN.7,Marsh harrier,50.100m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2268,2268,GN.7,Red rumped swallow,25.50m,9,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2269,2269,GN.7,Tawny pipit,50.100m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2270,2270,GN.7,Booted warbler,50.100m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2271,2271,GN.7,Green bee eater,100.200m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2272,2272,GN.7,Indian bushlark,100.200m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2273,2273,GN.7,Ashy crowned sparrow lark,100.200m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2274,2274,GN.7,Yellow wagtail,100.200m,1,328,18.22619498,74.24355702,651.033386,Gnew1,15-01-23,8:55,morning,"TB, JK",grass
2275,2275,GN.8,Black drongo,50.100m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2276,2276,GN.8,Grey necked bunting,50.100m,3,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2277,2277,GN.8,Short toed lark,50.100m,2,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2278,2278,GN.8,Indian bushlark,100.200m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2279,2279,GN.8,Red vented bulbul,100.200m,2,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2280,2280,GN.8,Tawny pipit,25.50m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2281,2281,GN.8,Tawny pipit,50.100m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2282,2282,GN.8,Ashy crowned sparrow lark,50.100m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2283,2283,GN.8,Spotted redshank,200.500m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2284,2284,GN.8,Indian robin,50.100m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2285,2285,GN.8,Great grey shrike,100.200m,1,329,18.22831702,74.24563497,656.283875,Gnew1,15-01-23,9:05,morning,"TB, JK",grass
2286,2286,GN.9,Tawny pipit,25.50m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2287,2287,GN.9,Tawny pipit,50.100m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2288,2288,GN.9,Eurasian collared dove,50.100m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2289,2289,GN.9,Eurasian collared dove,100.200m,2,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2290,2290,GN.9,Indian bushlark,100.200m,2,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2291,2291,GN.9,Green bee eater,50.100m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2292,2292,GN.9,Black drongo,200.500m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2293,2293,GN.9,Short toed lark,100.200m,3,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2294,2294,GN.9,Grey francolin,200.500m,1,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2295,2295,GN.9,Grey babbler,200.500m,2,330,18.23093897,74.24664097,659.40448,Gnew1,15-01-23,9:15,morning,"TB, JK",grass
2296,2296,GN2.1,Green bee eater,25.50m,3,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2297,2297,GN2.1,Green bee eater,50.100m,1,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2298,2298,GN2.1,Green bee eater,100.200m,1,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2299,2299,GN2.1,Tawny pipit,10.25m,2,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2300,2300,GN2.1,Short toed lark,10.25m,1,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2301,2301,GN2.1,Indian robin,25.50m,1,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2302,2302,GN2.1,Bay backed shrike ,100.200m,1,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2303,2303,GN2.1,Red vented bulbul,100.200m,2,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2304,2304,GN2.1,Grey babbler,200.500m,5,331,18.14962001,74.19040301,602.0354,Gnew2,15-01-23,16:00,evening,"TB, JK",grass
2305,2305,GN2.2,Booted warbler,25.50m,4,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2306,2306,GN2.2,Bay backed shrike ,25.50m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2307,2307,GN2.2,Tawny pipit,10.25m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2308,2308,GN2.2,Red vented bulbul,50.100m,2,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2309,2309,GN2.2,Red wattled lapwing,100.200m,2,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2310,2310,GN2.2,Purple sunbird,25.50m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2311,2311,GN2.2,Eurasian collared dove,50.100m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2312,2312,GN2.2,Eurasian collared dove,200.500m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2313,2313,GN2.2,Grey babbler,50.100m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2314,2314,GN2.2,Green bee eater,25.50m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2315,2315,GN2.2,Grey necked bunting,50.100m,1,332,18.15060002,74.18693701,584.093628,Gnew2,15-01-23,16:15,evening,"TB, JK",grass
2316,2316,GN2.3,Booted warbler,10.25m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2317,2317,GN2.3,Bay backed shrike ,50.100m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2318,2318,GN2.3,Black drongo,50.100m,3,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2319,2319,GN2.3,Black drongo,200.500m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2320,2320,GN2.3,Purple sunbird,50.100m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2321,2321,GN2.3,Indian robin,50.100m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2322,2322,GN2.3,Laughing dove,100.200m,2,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2323,2323,GN2.3,Tawny pipit,10.25m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2324,2324,GN2.3,Tawny pipit,25.50m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2325,2325,GN2.3,Tawny pipit,100.200m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2326,2326,GN2.3,Indian bushlark,25.50m,2,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2327,2327,GN2.3,Red vented bulbul,25.50m,1,333,18.14918499,74.18441003,583.897522,Gnew2,15-01-23,16:25,evening,"TB, JK",grass
2328,2328,GN2.4,Indian bushlark,25.50m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2329,2329,GN2.4,Indian bushlark,50.100m,2,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2330,2330,GN2.4,Tawny pipit,25.50m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2331,2331,GN2.4,Eurasian collared dove,50.100m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2332,2332,GN2.4,Eurasian collared dove,200.500m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2333,2333,GN2.4,Laughing dove,200.500m,2,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2334,2334,GN2.4,Bay backed shrike ,50.100m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2335,2335,GN2.4,Bay backed shrike ,200.500m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2336,2336,GN2.4,Green bee eater,25.50m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2337,2337,GN2.4,Green bee eater,200.500m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2338,2338,GN2.4,Red vented bulbul,50.100m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2339,2339,GN2.4,Booted warbler,50.100m,3,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2340,2340,GN2.4,Indian robin,100.200m,1,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2341,2341,GN2.4,Cattle egret,200.500m,6,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2342,2342,GN2.4,Short toed lark,50.100m,2,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2343,2343,GN2.4,Grey babbler,200.500m,5,334,18.15253297,74.18333597,604.571594,Gnew2,15-01-23,16:40,evening,"TB, JK",grass
2344,2344,GN2.5,Red vented bulbul,5.10m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2345,2345,GN2.5,Red vented bulbul,100.200m,2,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2346,2346,GN2.5,Indian bushlark,5.10m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2347,2347,GN2.5,Bay backed shrike ,50.100m,2,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2348,2348,GN2.5,Bay backed shrike ,100.200m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2349,2349,GN2.5,Indian robin,100.200m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2350,2350,GN2.5,Purple sunbird,50.100m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2351,2351,GN2.5,Purple sunbird,100.200m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2352,2352,GN2.5,Black drongo,200.500m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2353,2353,GN2.5,Grey babbler,200.500m,1,335,18.15464697,74.18136296,602.350952,Gnew2,15-01-23,16:52,evening,"TB, JK",grass
2354,2354,GN2.6,Tawny pipit,10.25m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2355,2355,GN2.6,Grey babbler,100.200m,5,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2356,2356,GN2.6,Indian bushlark,50.100m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2357,2357,GN2.6,Purple sunbird,25.50m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2358,2358,GN2.6,Purple sunbird,50.100m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2359,2359,GN2.6,Red vented bulbul,50.100m,3,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2360,2360,GN2.6,Red rumped swallow,50.100m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2361,2361,GN2.6,Indian robin,25.50m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2362,2362,GN2.6,Laughing dove,10.25m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2363,2363,GN2.6,Laughing dove,25.50m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2364,2364,GN2.6,Eurasian collared dove,50.100m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2365,2365,GN2.6,Whitethroat,10.25m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2366,2366,GN2.6,Whitethroat,25.50m,1,336,18.15631203,74.17900404,599.371338,Gnew2,15-01-23,17:07,evening,"TB, JK",grass
2367,2367,GN2.7,Grey francolin,200.500m,1,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2368,2368,GN2.7,Red vented bulbul,50.100m,3,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2369,2369,GN2.7,Indian robin,50.100m,1,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2370,2370,GN2.7,Whitethroat,50.100m,1,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2371,2371,GN2.7,Bay backed shrike ,50.100m,2,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2372,2372,GN2.7,Grey babbler,100.200m,1,337,18.15773101,74.18152104,609.895935,Gnew2,15-01-23,17:22,evening,"TB, JK",grass
2373,2373,GN2.8,Yellow wattled lapwing,10.25m,2,338,18.15324501,74.18816898,583.576355,Gnew2,15-01-23,17:55,evening,"TB, JK",grass
2374,2374,GN2.8,Tree pipit,50.100m,1,338,18.15324501,74.18816898,583.576355,Gnew2,15-01-23,17:55,evening,"TB, JK",grass
2375,2375,GN2.8,Ashy crowned sparrow lark,5.10m,7,338,18.15324501,74.18816898,583.576355,Gnew2,15-01-23,17:55,evening,"TB, JK",grass
2376,2376,GN2.8,Red rumped swallow,50.100m,20,338,18.15324501,74.18816898,583.576355,Gnew2,15-01-23,17:55,evening,"TB, JK",grass
